TABLENAME,DM_USERID,DM_SERVICEID,DM_TRANSACTIONID,DM_SERVERTIMESTAMP,DM_APPTIMESTAMP,DM_ACTIVITYTYPE,DM_CLASSKEY,PREIMAGE,POSTIMAGE
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::-61b6761:16957be70f2:ab8,2019-03-07:11:37:01:000365,2019-03-07:12:36:59:000138,MODIFY         ,:GSGPM:1900687170:BP0000188:1:1:93309,GSGPM|1900687170|BP0000188|1|1|93309|1|CR|635|AMNTSHAR|622|.3045|GBP|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1|GRSS|656||662|WEIR GRP PLC (THE)|DVOP - SGSS - GB - CHOS|EUROCLEAR BANK SA|||1111111111111111111111111111111111111|0|||675||DVOP|601||.3045|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|GB0009465807||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2,GSGPM|1900687170|BP0000188|1|1|93309|1|CR|635|AMNTSHAR|622|.3045|GBP|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1|GRSS|656||662|WEIR GRP PLC (THE)|DVOP - SGSS - GB - CHOS|EUROCLEAR BANK SA|||1111111111111111111111111111111111111|0|||675||DVOP|601||.3045|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|GB0009465807||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||3
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::-61b6761:16957be70f2:ab8,2019-03-07:11:37:02:000562,2019-03-07:12:36:59:000138,MODIFY         ,:GSGDE:1900687170:BP0031062:1:1:93309,GSGDE|1900687170|BP0031062|1|1|93309|1|CR|635|AMNTSHAR|622|.3045|GBP|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|23|23|1|GRSS|656||662|WEIR GRP PLC (THE)|DVOP - SGSS - GB - CHOS|GSSEOC|||1111111111111111111111111111111111111|0||AUTH|675||DVOP|601||.3045|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,GSGDE|1900687170|BP0031062|1|1|93309|1|CR|635|AMNTSHAR|622|.3045|GBP|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|23|23|1|GRSS|656||662|WEIR GRP PLC (THE)|DVOP - SGSS - GB - CHOS|GSSEOC|||1111111111111111111111111111111111111|0||AUTH|675||DVOP|601||.3045|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::-61b6761:16957be70f2:1727,2019-03-07:11:54:55:000743,2019-03-07:12:54:54:000736,MODIFY         ,:G:1800609006:BP0000222:1:1:9010,G|1800609006|BP0000222|1|1|9010|1|CR|635|AMNTSHAR|622|.07833|CAD||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1|GRSS|656||662|TRANSALTA RENEWABL|DVCA - SGSS - CA|SUPER BP|||1111111111111111111111111111111111111|0||AUTH|675||DVCA|601||.07833|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|CA8934631091||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2,G|1800609006|BP0000222|1|1|9010|1|CR|635|AMNTSHAR|622|.07833|CAD||||||||||623|||||CSH|621|CANC|636|||STP|1|1|1|GRSS|656||662|TRANSALTA RENEWABL|DVCA - SGSS - CA|SUPER BP|||1111111111111111111111111111111111111|0||AUTH|675||DVCA|601||.07833|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|CA8934631091||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||3
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::-61b6761:16957be70f2:1727,2019-03-07:11:54:57:000139,2019-03-07:12:54:54:000736,MODIFY         ,:GSGPM:1800609006:BP0000130:1:1:9010,GSGPM|1800609006|BP0000130|1|1|9010|1|CR|635|AMNTSHAR|622|.07833|CAD|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|GRSS|656||662|TRANSALTA RENEWABL|DVCA - SGSS - CA|ROYAL BANK OF CANADA|||1111111111111111111111111111111111111|0||AUTH|675||DVCA|601||.07833|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|CA8934631091||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2,GSGPM|1800609006|BP0000130|1|1|9010|1|CR|635|AMNTSHAR|622|.07833|CAD|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1|GRSS|656||662|TRANSALTA RENEWABL|DVCA - SGSS - CA|ROYAL BANK OF CANADA|||1111111111111111111111111111111111111|0||AUTH|675||DVCA|601||.07833|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|CA8934631091||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||3
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::-61b6761:16957be70f2:1727,2019-03-07:11:54:58:000422,2019-03-07:12:54:54:000736,MODIFY         ,:GSGDE:1800609006:BP0031119:1:1:9010,GSGDE|1800609006|BP0031119|1|1|9010|1|CR|635|AMNTSHAR|622|.07833|CAD|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|23|23|1|GRSS|656||662|TRANSALTA RENEWABL|DVCA - SGSS - CA|GSSRBC|||1111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.0665805|.07833|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||15||||||||ISIN|CA8934631091||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,GSGDE|1800609006|BP0031119|1|1|9010|1|CR|635|AMNTSHAR|622|.07833|CAD|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|23|23|1|GRSS|656||662|TRANSALTA RENEWABL|DVCA - SGSS - CA|GSSRBC|||1111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.0665805|.07833|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||15||||||||ISIN|CA8934631091||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::26e4d6c0:16da5063639:574e,2019-10-07:08:20:40:000304,2019-10-07:10:20:04:000837,MODIFY         ,:GSGPM:1800637623:BP0000121:1:1:40964,GSGPM|1800637623|BP0000121|1|1|40964|1|CR|635|PERCPARV|622|||.34425||.0034425||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|INTP|656||662|BNP PARIBAS TMO PERP|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0000572646||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||1,GSGPM|1800637623|BP0000121|1|1|40964|1|CR|635|PERCPARV|622|||.34425||.0034425||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1|INTP|656||662|BNP PARIBAS TMO PERP|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0000572646||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::40452875:16da4efae1e:7639,2019-10-07:08:21:33:000144,2019-10-07:10:20:09:000508,MODIFY         ,:GSGUK:1900808968:BP0031062:1:1:166203,"GSGUK|1900808968|BP0031062|1|1|166203|1|CR|635|PERCPARV|622|||4.25||4250||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|22|22|1|INTP|656||662|SNCF RESEAU 4,2500 1026|INTR - SGSS - FR - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|XS0611783928||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||1","GSGUK|1900808968|BP0031062|1|1|166203|1|CR|635|PERCPARV|622|||4.25||4250||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|22|22|1|INTP|656||662|SNCF RESEAU 4,2500 1026|INTR - SGSS - FR - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|XS0611783928||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||2"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::26e4d6c0:16da563a605:-6eb3,2019-10-07:08:55:45:000999,2019-10-07:10:55:27:000702,MODIFY         ,:GSGDE:1900823063:BP0031062:1:1:89075,GSGDE|1900823063|BP0031062|1|1|89075|1|CR|635|AMNTSHAR|622|.1209|USD|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|23|23|1|GRSS|656||662|ISHS COR.SP500 USD UC.ETF USD|DVCA - SGSS - IE - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.1209|.1209|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|IE0031442068||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||2,GSGDE|1900823063|BP0031062|1|1|89075|1|CR|635|AMNTSHAR|622|.1209|USD|||||||||RDTODEC|623|2||||CSH|621|PPAD|636|||STP|23|23|1|GRSS|656||662|ISHS COR.SP500 USD UC.ETF USD|DVCA - SGSS - IE - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.1209|.1209|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|IE0031442068||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||3
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::7a703970:16db5fb29fa:-6113,2019-10-10:14:09:27:000782,2019-10-10:04:08:42:000021,MODIFY         ,:GSGUK:1900783570:BP0031006:1:1:146836,"GSGUK|1900783570|BP0031006|1|1|146836|1000|CR|635|AMNTSHAR|622|3.623192|USD|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|22|22|1||656|OFFR|662|CVS HEALTH CORP. 6,9430 0130|PCAL - SGSS - US - INCPYMNT|GSSBBH|||11111111111111111111111111111111111111111|0||AUTH|675||PCAL|601|||1||CANOTAX|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259||||||||||ISIN|US126650BQ21||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||1","GSGUK|1900783570|BP0031006|1|1|146836|1000|CR|635|AMNTSHAR|622|3.623192|USD|||||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|22|22|1||656|OFFR|662|CVS HEALTH CORP. 6,9430 0130|PCAL - SGSS - US - INCPYMNT|GSSBBH|||11111111111111111111111111111111111111111|0||AUTH|675||PCAL|601|||1||CANOTAX|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259||||||||||ISIN|US126650BQ21||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||2"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-485668b1:16db48f4592:-f46,2019-10-10:07:47:29:000571,2019-10-10:09:46:35:000765,MODIFY         ,:GSGPM:1900818054:BP0000121:1:1:874652,GSGPM|1900818054|BP0000121|1|1|874652|1|CR|635|PERCPARV|622|||100||1||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1||656|OFFR|662|MICCIE NCP PRE-CPTE   10102019|REDM - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|FR0125826885||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||5,GSGPM|1900818054|BP0000121|1|1|874652|1|CR|635|PERCPARV|622|||100||1||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1||656|OFFR|662|MICCIE NCP PRE-CPTE   10102019|REDM - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|FR0125826885||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||6
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::5d7812c3:16db4a8f1f8:-992,2019-10-10:08:05:24:000912,2019-10-10:10:05:06:000201,MODIFY         ,:GSGDE:1900824689:BP0031113:1:1:130181,GSGDE|1900824689|BP0031113|1|1|130181|1|CR|635|AMNTSHAR|622|2.3|NOK|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|23|23|1|GRSS|656||662|ENTRA ASA|DVCA - SGSS - NO - INCPYMNT|GSSNOS|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|1.955|2.3|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||15||||||||ISIN|NO0010716418||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||1,GSGDE|1900824689|BP0031113|1|1|130181|1|CR|635|AMNTSHAR|622|2.3|NOK|||||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|23|23|1|GRSS|656||662|ENTRA ASA|DVCA - SGSS - NO - INCPYMNT|GSSNOS|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|1.955|2.3|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||15||||||||ISIN|NO0010716418||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-485668b1:16db48f4592:372d,2019-10-10:08:17:56:000518,2019-10-10:10:17:29:000329,MODIFY         ,:GSGDE:1900836718:BP0000217:1:1:25051,GSGDE|1900836718|BP0000217|1|1|25051|1|CR|635|AMNTSHAR|622|.25|EUR|||||||||RDTODEC|623|2||||TXFR|621|TOBEPAID|636|||STP|23|23|1|GRSS|656||662|DEKA IBOX EUR LIQUID N-FIN.DIV|DVCA - SGSS - DE - INCPYMNT|DEUTSCHE BOERSE CLEARING AG|||11111111111111111111111111111111111111111|0|||675||DVCA|601||.25|1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|DE000ETFL383||516||998||||||||||||ACTU|658|||||2231||||||||3081|||||||||||||100||||||||||||||1,GSGDE|1900836718|BP0000217|1|1|25051|1|CR|635|AMNTSHAR|622|.25|EUR|||||||||RDTODEC|623|2||||TXFR|621|PAID|636|||STP|23|23|1|GRSS|656||662|DEKA IBOX EUR LIQUID N-FIN.DIV|DVCA - SGSS - DE - INCPYMNT|DEUTSCHE BOERSE CLEARING AG|||11111111111111111111111111111111111111111|0|||675||DVCA|601||.25|1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|DE000ETFL383||516||998||||||||||||ACTU|658|||||2231||||||||3081|||||||||||||100||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-743deb22:16dd93ddacd:-53b7,2019-10-17:10:49:54:000866,2019-10-17:12:46:41:000830,MODIFY         ,:GSGUK:1900829976:BP0031006:1:1:859450,GSGUK|1900829976|BP0031006|1|1|859450|1|CR|635|AMNTSHAR|622|1|USD|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|22|22|1||656|OFFR|662|SKANDINAVISKA ENSK. CP-161019|REDM - SGSS - SE - INCPYMNT|GSSBBH|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259||||||||||ISIN|US83050UXG83||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||1,GSGUK|1900829976|BP0031006|1|1|859450|1|CR|635|AMNTSHAR|622|1|USD|||||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|22|22|1||656|OFFR|662|SKANDINAVISKA ENSK. CP-161019|REDM - SGSS - SE - INCPYMNT|GSSBBH|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259||||||||||ISIN|US83050UXG83||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::a2abc8f:1695d9a01ea:-3bfb,2019-03-08:14:16:23:000293,2019-03-08:03:16:22:000343,MODIFY         ,:G:1900698219:BP0000222:1:1:140087,G|1900698219|BP0000222|1|1|140087||CR|101|AMNTSHAR|622||||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1||ALLVAL|656||662|CIMAREX ENERGY CO.|OTHR - SGSS - US - VOLU|SUPER BP|||1111111111111111111111111111111111111|0|||675||OTHR|601|||1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||1,G|1900698219|BP0000222|1|1|140087||CR|101|AMNTSHAR|622||||||||||||623|||||CSH|621|CANC|636|||STP|1|1||ALLVAL|656||662|CIMAREX ENERGY CO.|OTHR - SGSS - US - VOLU|SUPER BP|||1111111111111111111111111111111111111|0|||675||OTHR|601|||1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::a2abc8f:1695d9a01ea:-3bfb,2019-03-08:14:16:24:000361,2019-03-08:03:16:22:000343,MODIFY         ,:GSGPM:1900698219:BP0000145:1:1:140087,GSGPM|1900698219|BP0000145|1|1|140087||CR|101|AMNTSHAR|622|||||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21||ALLVAL|656||662|CIMAREX ENERGY CO.|OTHR - SGSS - US - VOLU|BBH BOSTON|||1111111111111111111111111111111111111|0|||675||OTHR|601|||1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||1,GSGPM|1900698219|BP0000145|1|1|140087||CR|101|AMNTSHAR|622|||||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21||ALLVAL|656||662|CIMAREX ENERGY CO.|OTHR - SGSS - US - VOLU|BBH BOSTON|||1111111111111111111111111111111111111|0|||675||OTHR|601|||1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::-2fa468e3:1695d8f1313:-4e9a,2019-03-08:13:54:43:000330,2019-03-08:02:54:39:000875,MODIFY         ,:GSGUK:1900698252:BP0031087:1:1:781784,GSGUK|1900698252|BP0031087|1|1|781784||CR|101|AMNTSHAR|622|||||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|22|22||ALLVAL|656||662|BHP GROUP P.L.C.|DRIP - SGSS - GB - VOLU|GSSHUK|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||1,GSGUK|1900698252|BP0031087|1|1|781784||CR|101|AMNTSHAR|622|||||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|22|22||ALLVAL|656||662|BHP GROUP P.L.C.|DRIP - SGSS - GB - VOLU|GSSHUK|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::-3f373219:1695d12fcc0:6fe9,2019-03-08:13:34:08:000502,2019-03-08:02:34:07:000260,MODIFY         ,:G:1900686068:BP0000222:1:1:802336,"G|1900686068|BP0000222|1|1|802336|10000|CR|635|AMNTSHAR|622|10000|USD||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1||656|OFFR|662|SG ISSUER SA 2,1325 0319|REDM - SGSS - LU - INCPYMNT|SUPER BP|||1111111111111111111111111111111111111|0||TOBEDLTD|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||4","G|1900686068|BP0000222|1|1|802336|10000|CR|635|AMNTSHAR|622|10000|USD||||||||||623|||||CSH|621|CANC|636|||STP|1|1|1||656|OFFR|662|SG ISSUER SA 2,1325 0319|REDM - SGSS - LU - INCPYMNT|SUPER BP|||1111111111111111111111111111111111111|0||TOBEDLTD|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||5"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::-3f373219:1695d12fcc0:6fe9,2019-03-08:13:34:08:000519,2019-03-08:02:34:07:000260,MODIFY         ,:G:1900686068:BP0000222:1:2:802336,"G|1900686068|BP0000222|1|2|802336||CR|101|AMNTSHAR|622||||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1||ALLVAL|656||662|SG ISSUER SA 2,1325 0319|REDM - SGSS - LU - INCPYMNT|SUPER BP|||1111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||1","G|1900686068|BP0000222|1|2|802336||CR|101|AMNTSHAR|622||||||||||||623|||||CSH|621|CANC|636|||STP|1|1||ALLVAL|656||662|SG ISSUER SA 2,1325 0319|REDM - SGSS - LU - INCPYMNT|SUPER BP|||1111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||2"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::-3f373219:1695d12fcc0:6fe9,2019-03-08:13:34:09:000703,2019-03-08:02:34:07:000260,MODIFY         ,:GSGPM:1900686068:BP0000188:1:1:802336,"GSGPM|1900686068|BP0000188|1|1|802336|10000|CR|635|AMNTSHAR|622|10000|USD|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1||656|OFFR|662|SG ISSUER SA 2,1325 0319|REDM - SGSS - LU - INCPYMNT|EUROCLEAR BANK SA|||1111111111111111111111111111111111111|0||TOBEDLTD|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||4","GSGPM|1900686068|BP0000188|1|1|802336|10000|CR|635|AMNTSHAR|622|10000|USD|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1||656|OFFR|662|SG ISSUER SA 2,1325 0319|REDM - SGSS - LU - INCPYMNT|EUROCLEAR BANK SA|||1111111111111111111111111111111111111|0||TOBEDLTD|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||5"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::-2fa468e3:1695d8f1313:-4e9a,2019-03-08:13:54:41:000190,2019-03-08:02:54:39:000875,MODIFY         ,:G:1900698252:BP0000222:1:1:781784,G|1900698252|BP0000222|1|1|781784||CR|101|AMNTSHAR|622||||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1||ALLVAL|656||662|BHP GROUP P.L.C.|DRIP - SGSS - GB - VOLU|SUPER BP|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||1,G|1900698252|BP0000222|1|1|781784||CR|101|AMNTSHAR|622||||||||||||623|||||CSH|621|CANC|636|||STP|1|1||ALLVAL|656||662|BHP GROUP P.L.C.|DRIP - SGSS - GB - VOLU|SUPER BP|||1111111111111111111111111111111111111|0|||675||DRIP|601|||1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658||||DP|2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::-2fa468e3:1695d12e82e:3d37,2019-03-08:13:17:46:000068,2019-03-08:02:17:44:000838,MODIFY         ,:G:1900698210:BP0000222:1:1:441719,G|1900698210|BP0000222|1|1|441719|1|DR|635|AMNTSHAR|622|.049|EUR||||||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|2||656|PRPP|662|NOVASEP HOLDING|EXWA - SGSS - FR - VOLU|SUPER BP|||1111111111111111111111111111111111111|0|||675||EXWA|601|||1||LTCG|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,G|1900698210|BP0000222|1|1|441719|1|DR|635|AMNTSHAR|622|.049|EUR||||||||||623|||||CSH|621|CANC|636|||STP|1|1|2||656|PRPP|662|NOVASEP HOLDING|EXWA - SGSS - FR - VOLU|SUPER BP|||1111111111111111111111111111111111111|0|||675||EXWA|601|||1||LTCG|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.10::-2fa468e3:1695d12e82e:3d37,2019-03-08:13:17:47:000054,2019-03-08:02:17:44:000838,MODIFY         ,:GSGPM:1900698210:BP0000121:1:1:441719,GSGPM|1900698210|BP0000121|1|1|441719|1|DR|635|AMNTSHAR|622|.049|EUR|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|2||656|PRPP|662|NOVASEP HOLDING|EXWA - SGSS - FR - VOLU|EUROCLEAR FRANCE|||1111111111111111111111111111111111111|0|||675||EXWA|601|||1||LTCG|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||1,GSGPM|1900698210|BP0000121|1|1|441719|1|DR|635|AMNTSHAR|622|.049|EUR|||||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|2||656|PRPP|662|NOVASEP HOLDING|EXWA - SGSS - FR - VOLU|EUROCLEAR FRANCE|||1111111111111111111111111111111111111|0|||675||EXWA|601|||1||LTCG|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259|||||||||||||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||2
